"id","code","name","gateway_language_id"
"4182","mvq","Moere","6270"
"4181","mvp","Duri","2418"
"4180","mvo","Marovo","5041"
"4179","mvn","Minaveha","6270"
"4178","mvm","木雅语","7374"
"4177","mvk","Mekmek","6270"
"4176","mvi","宮古口","2563"
"4175","mvh","Mulgi","334"
"4174","mvg","Yucuañe Mixtec","2"
"4173","mvf","周边蒙古语","7374"
"4172","mve","مارواري (Pakistan)","6539"
"4171","mvd","Mamboru","2418"
"4170","mvb","Mattole","1747"
"4169","mva","Manam","6270"
"4168","muz","Mursi","234"
"4167","muy","Muyang","1868"
"4166","mux","Bo-Ung","6270"
"4165","muv","Muthuvan","3926"
"4164","muu","Yaaku","5903"
"4163","mut","Western Muria","2316"
"4162","mus","Creek","1747"
"4161","mur","Murle","334"
"4160","muq","东部次方言","7374"
"4159","mup","Malvi","2264"
"4158","muo","Nyong","1868"
"4157","mum","Maiwala","6270"
"4156","mul","Multiple languages","-"
"4155","muk","Mugom","4378"
"4154","muj","Mabire","334"
"4153","mui","Musi","2418"
"4152","muh","Mündü","334"
"4151","mug","Musgu","1868"
"4150","mue","Media Lengua","2"
"4149","mud","Алеутско-медновский","5431"
"4148","muc","Ajumbu","1868"
"4147","mub","Mubi","334"
"4146","mua","Mundang","334"
"4145","mty","Nabi","6270"
"4144","mtx","Tidaá Mixtec","2"
"4143","mtw","Southern Binukidnon","1747"
"4142","mtv","Asaro'o","6270"
"4141","mtu","Tututepec Mixtec","2"
"4140","mtt","Mota","1868"
"4139","mts","Yora","2"
"4138","mtr","Mewari","2264"
"4137","mtq","Tiếng Mường","6609"
"4136","mtp","Wichí Lhamtés Nocten","2"
"4135","mto","Totontepec Mixe","2"
"4134","mtn","Matagalpa","2"
"4133","mtm","Mator","-"
"4132","mtl","Montol","1747"
"4131","mtk","Mbe'","1868"
"4130","mtj","Moskona","2418"
"4129","mti","Maiwa (Papua New Guinea)","6270"
"4128","mth","Munggui","2418"
"4127","mtg","Una","2418"
"4126","mtf","Murik (Papua New Guinea)","6270"
"4125","mte","Mono (Solomon Islands)","5041"
"4124","mtd","Mualang","2418"
"4123","mtc","Munit","6270"
"4122","mtb","Anyin Morofo","1868"
"4121","mta","Cotabato Manobo","1176"
"4120","mt","Malti","1747"
"4119","msz","Momare","6270"
"4118","msy","Aruamu","6270"
"4117","msx","Moresada","6270"
"4116","msw","Mansoanka","5196"
"4115","msv","Maslam","1868"
"4114","msu","Musom","6270"
"4113","mss","West Masela","2418"
"4112","msr","Mongolian Sign Language","3974"
"4111","msq","Caac","1747"
"4110","mso","Mombum","2418"
"4109","msn","Vurës","1868"
"4108","msm","Agusan Manobo","1176"
"4107","msl","Molof","2418"
"4106","msk","Mansaka","1747"
"4105","msj","Ma (Democratic Republic of Congo)","1868"
"4104","msi","Sabah Malay","4096"
"4103","msh","Masikoro Malagasy","5077"
"4102","msg","Moraid","2418"
"4101","msf","Mekwei","2418"
"4100","mse","Musey","334"
"4099","msd","Yucatec Maya Sign Language","2"
"4098","msc","Sankaran Maninka","1868"
"4097","msb","Masbatenyo","1747"
"4096","ms","bahasa Melayu, بهاس ملايو‎","-"
"4095","mrz","Marind","2418"
"4094","mry","Mandaya","1176"
"4093","mrx","Maremgi","2418"
"4092","mrw","Maranao","1747"
"4091","mrv","Mangareva","1868"
"4090","mru","Mono (Cameroon)","1868"
"4089","mrt","Marghi Central","1747"
"4088","mrs","Maragus","1868"
"4087","mrr","Maria (India)","4070"
"4086","mrq","North Marquesan","1868"
"4085","mrp","Morouas","1868"
"4084","mro","Mru","805"
"4083","mrn","Cheke Holo","5041"
"4082","mrm","Merlav","1868"
"4081","mrl","Mortlockese","1747"
"4080","mrk","Hmwaveke","1747"
"4079","mrj","Кырык мары","5431"
"4078","mrh","Mara Chin","2264"
"4077","mrg","Mising","356"
"4076","mrf","Elseng","2418"
"4075","mre","Martha's Vineyard Sign Language","-"
"4074","mrd","Western Magar","4378"
"4073","mrc","Maricopa","1747"
"4072","mrb","Marino","1868"
"4071","mra","ภาษามลาบรี","6100"
"4070","mr","मराठी","-"
"4069","mqz","Pano","6270"
"4068","mqy","Manggarai","2418"
"4067","mqx","Mamuju","2418"
"4066","mqw","Murupi","6270"
"4065","mqv","Mosimo","6270"
"4064","mqu","Mandari","334"
"4063","mqt","ภาษาม๊อก","6100"
"4062","mqs","West Makian","2418"
"4061","mqr","Mander","2418"
"4060","mqq","Minokok","4096"
"4059","mqp","Manipa","2418"
"4058","mqo","Modole","2418"
"4057","mqn","Moronene","2418"
"4056","mqm","South Marquesan","1868"
"4055","mql","Mbelime","1868"
"4054","mqk","Rajah Kabunsuwan Manobo","1176"
"4053","mqj","Mamasa","2418"
"4052","mqi","Mariri","2418"
"4051","mqh","Tlazoyaltepec Mixtec","2"
"4050","mqg","Kota Bangun Kutai Malay","2418"
"4049","mqf","Momuna","2418"
"4048","mqe","Matepi","6270"
"4047","mqc","Mangole","2418"
"4046","mqb","Mbuko","1868"
"4045","mqa","Maba (Indonesia)","2418"
"4044","mpz","Mpi","6100"
"4043","mpx","Misima-Panaeati","6270"
"4042","mpw","Mapidian","5196"
"4041","mpv","Mungkip","6270"
"4040","mpu","Makuráp","5196"
"4039","mpt","Mian","6270"
"4038","mps","Dadibi","6270"
"4037","mpr","Vangunu","5041"
"4036","mpq","Matís","5196"
"4035","mpp","Migabac","6270"
"4034","mpo","Miu","6270"
"4033","mpn","Mindiri","6270"
"4032","mpm","Yosondúa Mixtec","2"
"4031","mpl","Middle Watut","6270"
"4030","mpk","Mbara (Chad)","334"
"4029","mpj","Martu Wangka","1747"
"4028","mpi","Mpade","1868"
"4027","mph","Maung","1747"
"4026","mpg","Marba","334"
"4025","mpe","Majang","234"
"4024","mpd","Machinere","5196"
"4023","mpc","Mangarayi","1747"
"4022","mpb","Mullukmulluk","1747"
"4021","mpa","Mpoto","5903"
"4020","moz","Mokilko","334"
"4019","moy","Shekkacho","234"
"4018","mox","Molima","6270"
"4017","mow","Moi (Congo)","1868"
"4016","mov","Mohave","1747"
"4015","mou","Mogum","334"
"4014","mot","Barí","2"
"4013","mos","Mossi","1868"
"4012","mor","Moro","334"
"4011","moq","Mor (Bomberai Peninsula)","2418"
"4010","mop","Mopán Maya","1747"
"4009","moo","Monom","6609"
"4008","mom","Mangue","2"
"4007","mok","Morori","2418"
"4006","moj","Monzombo","1868"
"4005","moi","Mboi","1747"
"4004","moh","Mohawk","1747"
"4003","mog","Mongondow","2418"
"4002","moe","Montagnais","1747"
"4001","mod","Mobilian","-"
"4000","moc","Mocoví","2"
"3999","moa","Mwan","1868"
"3998","mnz","Moni","2418"
"3997","mny","Manyawa","5196"
"3996","mnx","Manikion","2418"
"3995","mnw","Mon","4240"
"3994","mnv","Rennell-Bellona","5041"
"3993","mnu","Mer","2418"
"3992","mns","Мансийский","5431"
"3991","mnr","Mono (USA)","1747"
"3990","mnq","Minriq","4096"
"3989","mnp","闽北","7374"
"3988","mnn","Southern Mnong","6609"
"3987","mnm","Mapena","6270"
"3986","mnl","Tiale","1868"
"3985","mnk","Mandinka","1868"
"3984","mnj","Munji","5177"
"3983","mni","Manipuri","1747"
"3982","mnh","Mono (Democratic Republic of Congo)","1868"
"3981","mng","Eastern Mnong","6609"
"3980","mnf","Mundani","1868"
"3979","mne","Naba","334"
"3978","mnd","Mondé","5196"
"3977","mnc","满语","7374"
"3976","mnb","Muna","2418"
"3975","mna","Mbula","6270"
"3974","mn","Монгол хэл","-"
"3973","mmz","Mabaale","1868"
"3972","mmy","Migaama","334"
"3971","mmx","Madak","6270"
"3970","mmw","Emae","1868"
"3969","mmv","Miriti","5196"
"3968","mmu","Mmaala","1868"
"3967","mmt","Malalamai","6270"
"3966","mmr","西部次方言","7374"
"3965","mmq","Musak","6270"
"3964","mmp","Siawi","6270"
"3963","mmo","Mangga Buang","6270"
"3962","mmn","Mamanwa","1747"
"3961","mmm","Maii","1868"
"3960","mml","克蔑话","7374"
"3959","mmk","Mukha-Dora","6052"
"3958","mmj","Majhwar","2316"
"3957","mmi","Musar","6270"
"3956","mmh","Mehináku","5196"
"3955","mmg","North Ambrym","1868"
"3954","mmf","Mundat","1747"
"3953","mme","Mae","1868"
"3952","mmd","毛南语","7374"
"3951","mmc","Michoacán Mazahua","2"
"3950","mmb","Momina","2418"
"3949","mma","Mama","1747"
"3948","mlz","Malaynon","1747"
"3947","mlx","Malfaxal","1868"
"3946","mlw","Moloko","1868"
"3945","mlv","Motlav","1868"
"3944","mlu","To'abaita","5041"
"3943","mls","Masalit","334"
"3942","mlr","Vame","1868"
"3941","mlq","Western Maninkakan","1868"
"3940","mlp","Bargam","6270"
"3939","mlo","Mlomp","1868"
"3938","mln","Malango","5041"
"3937","mlm","仫佬","7374"
"3936","mll","Malua Bay","1868"
"3935","mlk","Ilwana","5903"
"3934","mlj","Miltu","334"
"3933","mli","Malimpung","2418"
"3932","mlh","Mape","6270"
"3931","mlf","Mal","3549"
"3930","mle","Manambu","6270"
"3929","mlc","Cao Lan","6609"
"3928","mlb","Mbule","1868"
"3927","mla","Malo","1868"
"3926","ml","മലയാളം","-"
"3925","mkz","Makasae","5196"
"3924","mky","East Makian","2418"
"3923","mkx","Kinamiging Manobo","1176"
"3922","mkw","Kituba (Congo)","1868"
"3921","mkv","Mafea","1868"
"3920","mku","Konyanka Maninka","1868"
"3919","mkt","Vamale","1747"
"3918","mks","Silacayoapan Mixtec","2"
"3917","mkr","Malas","6270"
"3916","mkq","Bay Miwok","-"
"3915","mkp","Moikodi","6270"
"3914","mko","Mingang Doso","1747"
"3913","mkn","Kupang Malay","2418"
"3912","mkm","Moklen","6100"
"3911","mkl","Mokole","1868"
"3910","mkk","Byep","1868"
"3909","mkj","Mokilese","1747"
"3908","mki","ڌڪتي","6539"
"3907","mkg","莫语 (China)","7374"
"3906","mkf","Miya","1747"
"3905","mke","Mawchi","4070"
"3904","mkc","Siliput","6270"
"3903","mkb","Mal Paharia","805"
"3902","mka","Mbre","1868"
"3901","mk","македонски јазик","1747"
"3900","mjz","Majhi","4378"
"3899","mjy","Mahican","-"
"3898","mjx","Mahali","2264"
"3897","mjw","Karbi","356"
"3896","mjv","Mannan","3926"
"3895","mju","Manna-Dora","6052"
"3894","mjt","Sauria Paharia","2264"
"3893","mjs","Miship","1747"
"3892","mjr","Malavedan","3926"
"3891","mjq","Malaryan","3926"
"3890","mjp","Malapandaram","3926"
"3889","mjo","Malankuravan","3926"
"3888","mjn","Ma (Papua New Guinea)","6270"
"3887","mjm","Medebur","6270"
"3886","mjl","Mandeali","2264"
"3885","mjk","Matukar","6270"
"3884","mjj","Mawak","6270"
"3883","mji","金门方言","7374"
"3882","mjh","Mwera","5903"
"3881","mjg","土族语","7374"
"3880","mjd","Northwest Maidu","1747"
"3879","mjc","San Juan Colorado Mixtec","2"
"3878","miz","Coatzospan Mixtec","2"
"3877","miy","Ayutla Mixtec","2"
"3876","mix","Mixtepec Mixtec","2"
"3875","miw","Akoye","6270"
"3874","miu","Cacaloxtepec Mixtec","2"
"3873","mit","Southern Puebla Mixtec","2"
"3872","mis","Uncoded languages","-"
"3871","mir","Isthmus Mixe","2"
"3870","miq","Mískito","2"
"3869","mip","Apasco-Apoala Mixtec","2"
"3868","mio","Pinotepa Nacional Mixtec","2"
"3867","min","Minangkabau","2418"
"3866","mim","Alacatlatzala Mixtec","2"
"3865","mil","Peñoles Mixtec","2"
"3864","mik","Mikasuki","1747"
"3863","mij","Abar","1868"
"3862","mii","Chigmecatitlán Mixtec","2"
"3861","mih","Chayuco Mixtec","2"
"3860","mig","San Miguel El Grande Mixtec","2"
"3859","mif","Mofu-Gudur","1868"
"3858","mie","Ocotepec Mixtec","2"
"3857","mid","رطنة","334"
"3856","mic","Mi'kmaq","1747"
"3855","mib","Atatláhuca Mixtec","2"
"3854","mia","Miami","1747"
"3853","mi","te reo Māori","1747"
"3852","mhz","Mor (Mor Islands)","5100"
"3851","mhy","Ma'anyan","2418"
"3850","mhx","Lhao Vo","4240"
"3849","mhw","Mbukushu","1747"
"3848","mhu","Digaro-Mishmi","356"
"3847","mht","Mandahuaca","2"
"3846","mhs","Buru (Indonesia)","2418"
"3845","mhr","Восточный Марийский","5431"
"3844","mhq","Mandan","1747"
"3843","mhp","Balinese Malay","2418"
"3842","mho","Mashi (Zambia)","1747"
"3841","mhn","Mócheno","1747"
"3840","mhm","Makhuwa-Moniga","5196"
"3839","mhl","Mauwake","6270"
"3838","mhk","Mungaka","1868"
"3837","mhj","Mogholi","5177"
"3836","mhi","Ma'di","1747"
"3835","mhg","Margu","1747"
"3834","mhf","Mamaa","6270"
"3833","mhe","Besisi","4096"
"3832","mhd","Mbugu","5903"
"3831","mhc","Mocho","2"
"3830","mhb","Mahongwe","1868"
"3829","mha","Manda (India)","4862"
"3828","mh","Kajin M̧ajeļ","1747"
"3827","mgz","Mbugwe","5903"
"3826","mgy","Mbunga","5903"
"3825","mgw","Matumbi","5903"
"3824","mgv","Matengo","5903"
"3823","mgu","Mailu","6270"
"3822","mgt","Mongol","6270"
"3821","mgs","Manda","5903"
"3820","mgr","Mambwe-Lungu","1747"
"3819","mgq","Malila","5903"
"3818","mgp","Eastern Magar","4378"
"3817","mgo","Meta'","1868"
"3816","mgn","Mbangi","1868"
"3815","mgm","Mambae","5196"
"3814","mgl","Maleu-Kilenge","6270"
"3813","mgk","Mawes","2418"
"3812","mgj","Abureni","1747"
"3811","mgi","Lijili","1747"
"3810","mgh","Makhuwa-Meetto","5196"
"3809","mgg","Mpumpong","1868"
"3808","mgf","Maklew","2418"
"3807","mge","Mango","334"
"3806","mgd","Moru","334"
"3805","mgc","Morokodo","334"
"3804","mgb","Mararit","334"
"3803","mga","Middle Irish (900-1200)","-"
"3802","mg","fiteny malagasy","-"
"3801","mfz","Mabaan","334"
"3800","mfy","Mayo","2"
"3799","mfx","Melo","234"
"3798","mfv","Mandjak","5196"
"3797","mfu","Mbwela","5196"
"3796","mft","Mokerang","6270"
"3795","mfs","Mexican Sign Language","2"
"3794","mfr","Marithiel","1747"
"3793","mfq","Moba","1868"
"3792","mfp","Makassar Malay","2418"
"3791","mfo","Mbe","1747"
"3790","mfn","Cross River Mbembe","1747"
"3789","mfm","Marghi South","1747"
"3788","mfl","Putai","1747"
"3787","mfk","North Mofu","1868"
"3786","mfj","Mefele","1868"
"3785","mfi","Wandala","1868"
"3784","mfh","Matal","1868"
"3783","mfg","Mogofin","1868"
"3782","mff","Naki","1868"
"3781","mfe","Morisyen","1868"
"3780","mfd","Mendankwe-Nkwen","1868"
"3779","mfc","Mba","1868"
"3778","mfb","Bangka","2418"
"3777","mfa","Pattani Malay","6100"
"3776","mez","Menominee","1747"
"3775","mey","حسانية","334"
"3774","mew","Maaka","1747"
"3773","mev","Mano","1747"
"3772","meu","Motu","6270"
"3771","met","Mato","6270"
"3770","mes","Masmaje","334"
"3769","mer","Meru","5903"
"3768","meq","Merey","1868"
"3767","mep","Miriwung","1747"
"3766","meo","Kedah Malay","4096"
"3765","men","Mende (Sierra Leone)","1747"
"3764","mem","Mangala","1747"
"3763","mel","Central Melanau","4096"
"3762","mek","Mekeo","6270"
"3761","mej","Meyah","2418"
"3760","mei","Midob","334"
"3759","meh","Southwestern Tlaxiaco Mixtec","2"
"3758","mef","Megam","805"
"3757","mee","Mengen","6270"
"3756","med","Melpa","6270"
"3755","mec","Mara","1747"
"3754","meb","Ikobi","6270"
"3753","mea","Menka","1868"
"3752","mdz","Suruí Do Pará","5196"
"3751","mdy","Male (Ethiopia)","234"
"3750","mdx","Dizin","234"
"3749","mdw","Mbosi","1868"
"3748","mdv","Santa Lucía Monteverde Mixtec","2"
"3747","mdu","Mboko","1868"
"3746","mdt","Mbere","1868"
"3745","mds","Maria (Papua New Guinea)","6270"
"3744","mdr","Mandar","2418"
"3743","mdq","Mbole","1868"
"3742","mdp","Mbala","1868"
"3741","mdn","Mbati","1868"
"3740","mdm","Mayogo","1868"
"3739","mdl","Maltese Sign Language","1747"
"3738","mdk","Mangbutu","1868"
"3737","mdj","Mangbetu","1868"
"3736","mdi","Mamvu","1868"
"3735","mdh","Maguindanaon","1747"
"3734","mdg","Masalit","334"
"3733","mdf","Мокшанский","5431"
"3732","mde","Maba (Chad)","334"
"3731","mdd","Mbum","1868"
"3730","mdc","Male (Papua New Guinea)","6270"
"3729","mdb","Morigi","6270"
"3728","mda","Mada (Nigeria)","1747"
"3727","mcz","Mawan","6270"
"3726","mcy","South Watut","6270"
"3725","mcx","Mpiemo","1868"
"3724","mcw","Mawa (Chad)","334"
"3723","mcv","Minanibai","6270"
"3722","mcu","Cameroon Mambila","1868"
"3721","mct","Mengisa","1868"
"3720","mcs","Mambai","1868"
"3719","mcr","Menya","6270"
"3718","mcq","Ese","6270"
"3717","mcp","Makaa","1868"
"3716","mco","Coatlán Mixe","2"
"3715","mcn","Masana","334"
"3714","mcm","Malaccan Creole Portuguese","4096"
"3713","mcl","Macaguaje","2"
"3712","mck","Mbunda","5196"
"3711","mcj","Mvanip","1747"
"3710","mci","Mese","6270"
"3709","mch","Maquiritari","2"
"3708","mcg","Mapoyo","2"
"3707","mcf","Matsés","4"
"3706","mce","Itundujia Mixtec","2"
"3705","mcd","Sharanahua","2"
"3704","mcc","Bitur","6270"
"3703","mcb","Machiguenga","2"
"3702","mca","Maca","2"
"3701","mbz","Amoltepec Mixtec","2"
"3700","mby","Memoni","2151"
"3699","mbx","Mari (East Sepik Province)","6270"
"3698","mbw","Maring","6270"
"3697","mbv","Mbulungish","1868"
"3696","mbu","Mbula-Bwazza","1747"
"3695","mbt","Tigwa, Tigwahanen","1176"
"3694","mbs","Sarangani Manobo","1747"
"3693","mbr","Nukak Makú","2"
"3692","mbq","Maisin","6270"
"3691","mbp","Malayo","2"
"3690","mbo","Mbo (Cameroon)","1868"
"3689","mbn","Macaguán","2"
"3688","mbm","Ombamba","1868"
"3687","mbl","Maxakalí","5196"
"3686","mbk","Malol","6270"
"3685","mbj","Nadëb","5196"
"3684","mbi","Ilianen Manobo","1176"
"3683","mbh","Mangseng","6270"
"3682","mbf","Baba Malay","7374"
"3681","mbd","Dibabawon Manobo","1747"
"3680","mbc","Macushi","5196"
"3679","mbb","Western Bukidnon Manobo","1747"
"3678","mba","Higaonon","1176"
"3677","maz","Central Mazahua","2"
"3676","max","North Moluccan Malay","2418"
"3675","maw","Mampruli","1747"
"3674","mav","Sateré-Mawé","5196"
"3673","mau","Huautla Mazatec","2"
"3672","mat","San Francisco Matlatzinca","2"
"3671","mas","Masai","5903"
"3670","maq","Chiquihuitlán Mazatec","2"
"3669","man","Mandingo","1868"
"3668","mam","Mam","2"
"3667","mak","Makasar","2418"
"3666","maj","Jalapa De Díaz Mazatec","2"
"3665","mai","Maithili","2264"
"3664","mag","Magahi","2264"
"3663","maf","Mafa","1868"
"3662","mae","Bo-Rukul","1747"
"3661","mad","Madurese","2418"
"3660","mab","Yutanduchi Mixtec","2"
"3659","maa","San Jerónimo Tecóatl Mazatec","2"
"3658","lzz","Laz","6298"
"3657","lzn","Leinong Naga","4240"
"3656","lzl","Litzlitz","1868"
"3655","lzh","Literary Chinese","-"
"3654","lyn","Luyana","1747"
"3653","lyg","Lyngngam","356"
"3652","lya","Layakha","1685"
"3651","lww","Lewo","1868"
"3650","lwu","Lawu","7374"
"3649","lwt","Lewotobi","2418"
"3648","lwo","Luwo","334"
"3647","lwm","Laomian","7374"
"3646","lwl","ภาษาเลอเวือะตะวันออก","6100"
"3645","lwh","White Lachi","6609"
"3644","lwg","Wanga","5903"
"3643","lwe","Lewo Eleng","2418"
"3642","lwa","Lwalu","1868"
"3641","lvu","Levuka","2418"
"3640","lvs","Standard Latvian","1747"
"3639","lvk","Lavukaleve","5041"
"3638","lva","Maku'a","5196"
"3637","lv","latviešu valoda","1747"
"3636","luz","لُری","1811"
"3635","luy","Luyia","5903"
"3634","luw","Luo (Cameroon)","1868"
"3633","luv","Luwati","334"
"3632","luu","Lumba-Yakkha","4378"
"3631","lut","Lushootseed","1747"
"3630","lus","Lushai","1747"
"3629","lur","Laura","2418"
"3628","luq","Lucumi","2"
"3627","lup","Lumbu","1868"
"3626","luo","Luo (Kenya and Tanzania)","5903"
"3625","lun","Lunda","1747"
"3624","lum","Luimbi","5196"
"3623","lul","Olu'bo","334"
"3622","luk","Lunanakha","1685"
"3621","luj","Luna","1868"
"3620","lui","Luiseno","1747"
"3619","lue","Luvale","1747"
"3618","lud","Людиковское наречие","5431"
"3617","luc","Aringa","1747"
"3616","lua","Luba-Lulua","1868"
"3615","lu","Tshiluba","1868"
"3614","ltu","Latu","2418"
"3613","lts","Tachoni","5903"
"3612","lto","Tsotso","5903"
"3611","ltn","Latundê","5196"
"3610","lti","Leti (Indonesia)","2418"
"3609","ltg","Latgalian","1747"
"3608","ltc","Late Middle Chinese","-"
"3607","lt","lietuvių kalba","1747"
"3606","lsy","Mauritian Sign Language","1868"
"3605","lst","Trinidad and Tobago Sign Language","1747"
"3604","lss","Lasi","6539"
"3603","lsr","Aruop","6270"
"3602","lsp","Panamanian Sign Language","2"
"3601","lso","Laos Sign Language","3549"
"3600","lsm","Saamia","1747"
"3599","lsl","Latvian Sign Language","1747"
"3598","lsi","Lashi","4240"
"3597","lsh","Lish","2264"
"3596","lsg","Lyons Sign Language","1868"
"3595","lse","Lusengo","1868"
"3594","lsd","לשנא דני","1747"
"3593","lsa","Lasgerdi","1811"
"3592","lrz","Lemerig","1868"
"3591","lrv","Larevat","1868"
"3590","lrt","Larantuka Malay","2418"
"3589","lrr","Southern Yamphu","4378"
"3588","lro","Laro","334"
"3587","lrn","Lorang","2418"
"3586","lrm","Marama","5903"
"3585","lrl","اچمی","1811"
"3584","lrk","Loarki","6539"
"3583","lri","Marachi","5903"
"3582","lrg","Laragia","1747"
"3581","lre","Laurentian","-"
"3580","lrc","لُری","1811"
"3579","lra","Rara Bakati'","4096"
"3578","lpx","Lopit","1747"
"3577","lpo","里泼","7374"
"3576","lpn","Long Phuri Naga","4240"
"3575","lpe","Lepki","2418"
"3574","lpa","Lelepa","1868"
"3573","loz","Lozi","1747"
"3572","loy","ल्होवा","4378"
"3571","low","Tampias Lobu","4096"
"3570","lov","水田","7374"
"3569","lou","Louisiana Creole French","1747"
"3568","lot","Otuho","334"
"3567","los","Loniu","6270"
"3566","lor","Téén","1868"
"3565","loq","Lobala","1868"
"3564","lop","Lopa","1747"
"3563","loo","Lombo","1868"
"3562","lon","Malawi Lomwe","1747"
"3561","lom","Loma (Liberia)","1747"
"3560","lol","Mongo-Lotwa","1868"
"3559","lok","Loko","1747"
"3558","loj","Lou","6270"
"3557","loi","Loma (Côte d'Ivoire)","1868"
"3556","loh","Narim","334"
"3555","log","Logo","1868"
"3554","lof","Logol","334"
"3553","loe","Saluan","2418"
"3552","loc","Inonhan","1747"
"3551","lob","Lobi","1868"
"3550","loa","Loloda","2418"
"3549","lo","ພາສາລາວ","-"
"3548","lnz","Lonzo","1868"
"3547","lnu","Longuda","1747"
"3546","lns","Lamnso'","1868"
"3545","lno","Lango (Sudan)","334"
"3544","lnn","Lorediakarkar","1868"
"3543","lnm","Langam","6270"
"3542","lnl","South Central Banda","1868"
"3541","lni","Daantanai'","6270"
"3540","lnh","Lanoh","4096"
"3539","lng","Langobardic","-"
"3538","lnd","Lundayeh","2418"
"3537","lnb","Mbalanhu","1747"
"3536","lna","Langbashe","1868"
"3535","ln","Lingála","1868"
"3534","lmz","Lumbee","1747"
"3533","lmy","Lamboya","2418"
"3532","lmx","Laimbue","1868"
"3531","lmw","Lake Miwok","1747"
"3530","lmv","Lomaiviti","1747"
"3529","lmu","Lamenu","1868"
"3528","lmr","Lamalera","2418"
"3527","lmq","Lamatuka","2418"
"3526","lmp","Limbum","1868"
"3525","lmo","Lombard","1747"
"3524","lmn","Lambadi","6052"
"3523","lml","Hano","1868"
"3522","lmk","Lamkang","3983"
"3521","lmj","West Lembata","2418"
"3520","lmi","Lombi","1868"
"3519","lmh","Lambichhong","4378"
"3518","lmg","Lamogai","6270"
"3517","lmf","South Lembata","2418"
"3516","lme","Pévé","334"
"3515","lmd","Lumun","334"
"3514","lmb","Merei","1868"
"3513","lma","East Limba","1868"
"3512","llx","Lauan","1747"
"3511","llu","Lau","5041"
"3510","lls","Lithuanian Sign Language","1747"
"3509","llq","Lolak","2418"
"3508","llp","North Efate","1868"
"3507","llo","Khlor","3549"
"3506","lln","Lele (Chad)","334"
"3505","llm","Lasalimu","2418"
"3504","lll","Lilau","6270"
"3503","lli","Teke-Laali","1868"
"3502","llh","Lamu","7374"
"3501","llg","Lole","2418"
"3500","lle","Lele (Papua New Guinea)","6270"
"3499","lld","Ladin","1747"
"3498","llc","Lele (Guinea)","1868"
"3497","llb","Lolo","5196"
"3496","lla","Lala-Roba","1747"
"3495","lky","Lokoya","334"
"3494","lkt","Lakota","1747"
"3493","lks","Kisa","5903"
"3492","lkr","Päri","334"
"3491","lko","Khayo","5903"
"3490","lkn","Lakon","1868"
"3489","lkl","Laeko-Libuat","6270"
"3488","lkj","Remun","4096"
"3487","lki","لەکی","1811"
"3486","lkh","Lakha","1685"
"3485","lke","Kenyi","1747"
"3484","lkd","Lakondê","5196"
"3483","lkc","Kucong","6609"
"3482","lkb","Kabras","5903"
"3481","lka","Lakalei","5196"
"3480","ljw","Yirandali","1747"
"3479","ljp","Lampung Api","2418"
"3478","ljl","Li'o","2418"
"3477","lji","Laiyolo","2418"
"3476","lje","Rampi","2418"
"3475","liz","Libinza","1868"
"3474","liy","Banda-Bambari","1868"
"3473","lix","Liabuku","2418"
"3472","liw","Col","2418"
"3471","liv","Liv","1747"
"3470","liu","Logorik","334"
"3469","lis","傈僳语","7374"
"3468","lir","Liberian English","1747"
"3467","liq","Libido","234"
"3466","lip","Sekpele","1747"
"3465","lio","Liki","2418"
"3464","lil","Lillooet","1747"
"3463","lik","Lika","1868"
"3462","lij","Ligurian","1747"
"3461","lih","Lihir","6270"
"3460","lig","Ligbi","1747"
"3459","lif","लिम्बू","4378"
"3458","lie","Likila","1868"
"3457","lid","Nyindrou","6270"
"3456","lic","黎语","7374"
"3455","lib","Likum","6270"
"3454","lia","West-Central Limba","1747"
"3453","li","Limburgs","4518"
"3452","lhu","拉祜语","7374"
"3451","lht","Lo-Toga","1868"
"3450","lhp","Lhokpu","1685"
"3449","lhn","Lahanan","4096"
"3448","lhm","ल्होमी","4378"
"3447","lhl","Lahul Lohar","2264"
"3446","lhi","拉祜西语","7374"
"3445","lhh","Laha (Indonesia)","45"
"3444","lha","Laha (Viet Nam)","6609"
"3443","lgz","Ligenza","1868"
"3442","lgu","Longgu","5041"
"3441","lgt","Pahi","6270"
"3440","lgr","Lengo","5041"
"3439","lgq","Logba","1747"
"3438","lgn","Opuuo","234"
"3437","lgm","Lega-Mwenga","1868"
"3436","lgl","Wala","5041"
"3435","lgk","Lingarak","1868"
"3434","lgi","Lengilu","2418"
"3433","lgh","Laghuu","6609"
"3432","lgg","Lugbara","1747"
"3431","lgb","Laghu","5041"
"3430","lga","Lungga","5041"
"3429","lg","Luganda","1747"
"3428","lfn","Lingua Franca Nova","-"
"3427","lfa","Lefa","1868"
"3426","lez","Лезгинский","5431"
"3425","ley","Lemolang","2418"
"3424","lex","Luang","2418"
"3423","lew","Ledo Kaili","2418"
"3422","lev","Lamma","2418"
"3421","leu","Kara (Papua New Guinea)","6270"
"3420","let","Lesing-Gelimi","6270"
"3419","les","Lese","1868"
"3418","ler","Lenkau","6270"
"3417","leq","Lembena","6270"
"3416","lep","Lepcha","4378"
"3415","leo","Leti (Cameroon)","1868"
"3414","len","Lenca","2"
"3413","lem","Nomaande","1868"
"3412","lel","Lele (Democratic Republic of Congo)","1868"
"3411","lek","Leipon","6270"
